t,x,y,z,s_along_slope,penetration_est
5.185000,-23.358451,-69.583429,-0.000000,-22.658451,-69.663429
5.186000,-23.369076,-69.619767,-0.000000,-22.669076,-69.699767
5.187000,-23.379703,-69.656115,-0.000000,-22.679703,-69.736115
5.188000,-23.390333,-69.692473,-0.000000,-22.690333,-69.772473
5.189000,-23.400966,-69.728840,-0.000000,-22.700966,-69.808840
5.190000,-23.411601,-69.765216,-0.000000,-22.711601,-69.845216
5.191000,-23.422238,-69.801602,-0.000000,-22.722238,-69.881602
5.192000,-23.432878,-69.837998,-0.000000,-22.732878,-69.917998
5.193000,-23.443521,-69.874403,-0.000000,-22.743521,-69.954403
5.194000,-23.454166,-69.910817,-0.000000,-22.754166,-69.990817
5.195000,-23.464814,-69.947241,-0.000000,-22.764814,-70.027241
5.196000,-23.475464,-69.983674,-0.000000,-22.775464,-70.063674
5.197000,-23.486117,-70.020117,-0.000000,-22.786117,-70.100117
5.198000,-23.496772,-70.056570,-0.000000,-22.796772,-70.136570
5.199000,-23.507430,-70.093031,-0.000000,-22.807430,-70.173031
5.200000,-23.518091,-70.129503,-0.000000,-22.818091,-70.209503
5.201000,-23.528754,-70.165983,-0.000000,-22.828754,-70.245983
5.202000,-23.539419,-70.202474,-0.000000,-22.839419,-70.282474
5.203000,-23.550087,-70.238973,-0.000000,-22.850087,-70.318973
5.204000,-23.560758,-70.275482,-0.000000,-22.860758,-70.355482
5.205000,-23.571431,-70.312001,-0.000000,-22.871431,-70.392001
5.206000,-23.582106,-70.348529,-0.000000,-22.882106,-70.428529
5.207000,-23.592785,-70.385067,-0.000000,-22.892785,-70.465067
5.208000,-23.603465,-70.421614,-0.000000,-22.903465,-70.501614
5.209000,-23.614149,-70.458170,-0.000000,-22.914149,-70.538170
5.210000,-23.624834,-70.494736,-0.000000,-22.924834,-70.574736
5.211000,-23.635523,-70.531312,-0.000000,-22.935523,-70.611312
5.212000,-23.646214,-70.567897,-0.000000,-22.946214,-70.647897
5.213000,-23.656907,-70.604491,-0.000000,-22.956907,-70.684491
5.214000,-23.667603,-70.641095,-0.000000,-22.967603,-70.721095
5.215000,-23.678302,-70.677709,-0.000000,-22.978302,-70.757709
5.216000,-23.689003,-70.714331,-0.000000,-22.989003,-70.794331
5.217000,-23.699706,-70.750964,-0.000000,-22.999706,-70.830964
5.218000,-23.710412,-70.787606,-0.000000,-23.010412,-70.867606
5.219000,-23.721121,-70.824257,-0.000000,-23.021121,-70.904257
5.220000,-23.731832,-70.860918,-0.000000,-23.031832,-70.940918
5.221000,-23.742546,-70.897588,-0.000000,-23.042546,-70.977588
5.222000,-23.753262,-70.934268,-0.000000,-23.053262,-71.014268
5.223000,-23.763981,-70.970957,-0.000000,-23.063981,-71.050957
5.224000,-23.774702,-71.007656,-0.000000,-23.074702,-71.087656
5.225000,-23.785426,-71.044364,-0.000000,-23.085426,-71.124364
5.226000,-23.796153,-71.081081,-0.000000,-23.096153,-71.161081
5.227000,-23.806882,-71.117808,-0.000000,-23.106882,-71.197808
5.228000,-23.817613,-71.154545,-0.000000,-23.117613,-71.234545
5.229000,-23.828347,-71.191291,-0.000000,-23.128347,-71.271291
5.230000,-23.839084,-71.228047,-0.000000,-23.139084,-71.308047
5.231000,-23.849823,-71.264812,-0.000000,-23.149823,-71.344812
5.232000,-23.860565,-71.301586,-0.000000,-23.160565,-71.381586
5.233000,-23.871309,-71.338370,-0.000000,-23.171309,-71.418370
5.234000,-23.882056,-71.375163,-0.000000,-23.182056,-71.455163
5.235000,-23.892805,-71.411966,-0.000000,-23.192805,-71.491966
5.236000,-23.903557,-71.448779,-0.000000,-23.203557,-71.528779
5.237000,-23.914311,-71.485601,-0.000000,-23.214311,-71.565601
5.238000,-23.925068,-71.522432,-0.000000,-23.225068,-71.602432
5.239000,-23.935827,-71.559273,-0.000000,-23.235827,-71.639273
5.240000,-23.946589,-71.596123,-0.000000,-23.246589,-71.676123
5.241000,-23.957354,-71.632983,-0.000000,-23.257354,-71.712983
5.242000,-23.968121,-71.669852,-0.000000,-23.268121,-71.749852
5.243000,-23.978891,-71.706731,-0.000000,-23.278891,-71.786731
5.244000,-23.989663,-71.743619,-0.000000,-23.289663,-71.823619
5.245000,-24.000437,-71.780517,-0.000000,-23.300437,-71.860517
5.246000,-24.011215,-71.817424,-0.000000,-23.311215,-71.897424
5.247000,-24.021994,-71.854340,-0.000000,-23.321994,-71.934340
5.248000,-24.032777,-71.891266,-0.000000,-23.332777,-71.971266
5.249000,-24.043561,-71.928202,-0.000000,-23.343561,-72.008202
5.250000,-24.054349,-71.965147,-0.000000,-23.354349,-72.045147
5.251000,-24.065139,-72.002102,-0.000000,-23.365139,-72.082102
5.252000,-24.075931,-72.039066,-0.000000,-23.375931,-72.119066
5.253000,-24.086726,-72.076039,-0.000000,-23.386726,-72.156039
5.254000,-24.097524,-72.113022,-0.000000,-23.397524,-72.193022
5.255000,-24.108324,-72.150014,-0.000000,-23.408324,-72.230014
5.256000,-24.119126,-72.187016,-0.000000,-23.419126,-72.267016
5.257000,-24.129931,-72.224028,-0.000000,-23.429931,-72.304028
5.258000,-24.140739,-72.261049,-0.000000,-23.440739,-72.341049
5.259000,-24.151549,-72.298079,-0.000000,-23.451549,-72.378079
5.260000,-24.162362,-72.335119,-0.000000,-23.462362,-72.415119
5.261000,-24.173177,-72.372168,-0.000000,-23.473177,-72.452168
5.262000,-24.183995,-72.409227,-0.000000,-23.483995,-72.489227
5.263000,-24.194816,-72.446295,-0.000000,-23.494816,-72.526295
5.264000,-24.205639,-72.483373,-0.000000,-23.505639,-72.563373
5.265000,-24.216464,-72.520460,-0.000000,-23.516464,-72.600460
5.266000,-24.227292,-72.557556,-0.000000,-23.527292,-72.637556
5.267000,-24.238123,-72.594663,-0.000000,-23.538123,-72.674663
5.268000,-24.248956,-72.631778,-0.000000,-23.548956,-72.711778
5.269000,-24.259791,-72.668903,-0.000000,-23.559791,-72.748903
5.270000,-24.270629,-72.706038,-0.000000,-23.570629,-72.786038
5.271000,-24.281470,-72.743182,-0.000000,-23.581470,-72.823182
5.272000,-24.292313,-72.780335,-0.000000,-23.592313,-72.860335
5.273000,-24.303159,-72.817498,-0.000000,-23.603159,-72.897498
5.274000,-24.314007,-72.854671,-0.000000,-23.614007,-72.934671
5.275000,-24.324858,-72.891853,-0.000000,-23.624858,-72.971853
5.276000,-24.335712,-72.929044,-0.000000,-23.635712,-73.009044
5.277000,-24.346568,-72.966245,-0.000000,-23.646568,-73.046245
5.278000,-24.357426,-73.003455,-0.000000,-23.657426,-73.083455
5.279000,-24.368287,-73.040675,-0.000000,-23.668287,-73.120675
5.280000,-24.379151,-73.077905,-0.000000,-23.679151,-73.157905
5.281000,-24.390017,-73.115143,-0.000000,-23.690017,-73.195143
5.282000,-24.400885,-73.152392,-0.000000,-23.700885,-73.232392
5.283000,-24.411756,-73.189649,-0.000000,-23.711756,-73.269649
5.284000,-24.422630,-73.226917,-0.000000,-23.722630,-73.306917
5.285000,-24.433506,-73.264193,-0.000000,-23.733506,-73.344193
5.286000,-24.444385,-73.301480,-0.000000,-23.744385,-73.381480
5.287000,-24.455266,-73.338775,-0.000000,-23.755266,-73.418775
5.288000,-24.466150,-73.376080,-0.000000,-23.766150,-73.456080
5.289000,-24.477037,-73.413395,-0.000000,-23.777037,-73.493395
5.290000,-24.487926,-73.450719,-0.000000,-23.787926,-73.530719
5.291000,-24.498817,-73.488052,-0.000000,-23.798817,-73.568052
5.292000,-24.509711,-73.525396,-0.000000,-23.809711,-73.605396
5.293000,-24.520608,-73.562748,-0.000000,-23.820608,-73.642748
5.294000,-24.531507,-73.600110,-0.000000,-23.831507,-73.680110
5.295000,-24.542408,-73.637481,-0.000000,-23.842408,-73.717481
5.296000,-24.553312,-73.674862,-0.000000,-23.853312,-73.754862
5.297000,-24.564219,-73.712253,-0.000000,-23.864219,-73.792253
5.298000,-24.575128,-73.749653,-0.000000,-23.875128,-73.829653
5.299000,-24.586040,-73.787062,-0.000000,-23.886040,-73.867062
5.300000,-24.596955,-73.824481,-0.000000,-23.896955,-73.904481
5.301000,-24.607871,-73.861909,-0.000000,-23.907871,-73.941909
5.302000,-24.618791,-73.899347,-0.000000,-23.918791,-73.979347
5.303000,-24.629713,-73.936794,-0.000000,-23.929713,-74.016794
5.304000,-24.640637,-73.974251,-0.000000,-23.940637,-74.054251
5.305000,-24.651564,-74.011717,-0.000000,-23.951564,-74.091717
5.306000,-24.662494,-74.049193,-0.000000,-23.962494,-74.129193
5.307000,-24.673426,-74.086678,-0.000000,-23.973426,-74.166678
5.308000,-24.684360,-74.124173,-0.000000,-23.984360,-74.204173
5.309000,-24.695298,-74.161677,-0.000000,-23.995298,-74.241677
5.310000,-24.706237,-74.199190,-0.000000,-24.006237,-74.279190
5.311000,-24.717180,-74.236713,-0.000000,-24.017180,-74.316713
5.312000,-24.728124,-74.274246,-0.000000,-24.028124,-74.354246
5.313000,-24.739072,-74.311788,-0.000000,-24.039072,-74.391788
5.314000,-24.750022,-74.349339,-0.000000,-24.050022,-74.429339
5.315000,-24.760974,-74.386900,-0.000000,-24.060974,-74.466900
5.316000,-24.771929,-74.424471,-0.000000,-24.071929,-74.504471
5.317000,-24.782886,-74.462051,-0.000000,-24.082886,-74.542051
5.318000,-24.793846,-74.499640,-0.000000,-24.093846,-74.579640
5.319000,-24.804809,-74.537239,-0.000000,-24.104809,-74.617239
5.320000,-24.815774,-74.574847,-0.000000,-24.115774,-74.654847
5.321000,-24.826742,-74.612465,-0.000000,-24.126742,-74.692465
5.322000,-24.837712,-74.650093,-0.000000,-24.137712,-74.730093
5.323000,-24.848685,-74.687729,-0.000000,-24.148685,-74.767729
5.324000,-24.859660,-74.725376,-0.000000,-24.159660,-74.805376
5.325000,-24.870638,-74.763031,-0.000000,-24.170638,-74.843031
5.326000,-24.881618,-74.800696,-0.000000,-24.181618,-74.880696
5.327000,-24.892601,-74.838371,-0.000000,-24.192601,-74.918371
5.328000,-24.903586,-74.876055,-0.000000,-24.203586,-74.956055
5.329000,-24.914574,-74.913749,-0.000000,-24.214574,-74.993749
5.330000,-24.925565,-74.951452,-0.000000,-24.225565,-75.031452
5.331000,-24.936558,-74.989165,-0.000000,-24.236558,-75.069165
5.332000,-24.947553,-75.026887,-0.000000,-24.247553,-75.106887
5.333000,-24.958551,-75.064618,-0.000000,-24.258551,-75.144618
5.334000,-24.969552,-75.102359,-0.000000,-24.269552,-75.182359
5.335000,-24.980555,-75.140110,-0.000000,-24.280555,-75.220110
5.336000,-24.991561,-75.177870,-0.000000,-24.291561,-75.257870
5.337000,-25.002569,-75.215639,-0.000000,-24.302569,-75.295639
5.338000,-25.013580,-75.253418,-0.000000,-24.313580,-75.333418
5.339000,-25.024593,-75.291206,-0.000000,-24.324593,-75.371206
5.340000,-25.035609,-75.329004,-0.000000,-24.335609,-75.409004
5.341000,-25.046628,-75.366812,-0.000000,-24.346628,-75.446812
5.342000,-25.057649,-75.404628,-0.000000,-24.357649,-75.484628
5.343000,-25.068672,-75.442455,-0.000000,-24.368672,-75.522455
5.344000,-25.079698,-75.480290,-0.000000,-24.379698,-75.560290
5.345000,-25.090727,-75.518136,-0.000000,-24.390727,-75.598136
5.346000,-25.101758,-75.555990,-0.000000,-24.401758,-75.635990
5.347000,-25.112792,-75.593855,-0.000000,-24.412792,-75.673855
5.348000,-25.123828,-75.631728,-0.000000,-24.423828,-75.711728
5.349000,-25.134867,-75.669611,-0.000000,-24.434867,-75.749611
5.350000,-25.145908,-75.707504,-0.000000,-24.445908,-75.787504
5.351000,-25.156952,-75.745406,-0.000000,-24.456952,-75.825406
5.352000,-25.167998,-75.783318,-0.000000,-24.467998,-75.863318
5.353000,-25.179047,-75.821239,-0.000000,-24.479047,-75.901239
5.354000,-25.190098,-75.859169,-0.000000,-24.490098,-75.939169
5.355000,-25.201152,-75.897109,-0.000000,-24.501152,-75.977109
5.356000,-25.212209,-75.935059,-0.000000,-24.512209,-76.015059
5.357000,-25.223268,-75.973018,-0.000000,-24.523268,-76.053018
5.358000,-25.234329,-76.010986,-0.000000,-24.534329,-76.090986
5.359000,-25.245393,-76.048964,-0.000000,-24.545393,-76.128964
5.360000,-25.256460,-76.086951,-0.000000,-24.556460,-76.166951
5.361000,-25.267529,-76.124948,-0.000000,-24.567529,-76.204948
5.362000,-25.278601,-76.162954,-0.000000,-24.578601,-76.242954
5.363000,-25.289675,-76.200970,-0.000000,-24.589675,-76.280970
5.364000,-25.300752,-76.238996,-0.000000,-24.600752,-76.318996
5.365000,-25.311832,-76.277030,-0.000000,-24.611832,-76.357030
5.366000,-25.322913,-76.315075,-0.000000,-24.622913,-76.395075
5.367000,-25.333998,-76.353128,-0.000000,-24.633998,-76.433128
5.368000,-25.345085,-76.391191,-0.000000,-24.645085,-76.471191
5.369000,-25.356174,-76.429264,-0.000000,-24.656174,-76.509264
5.370000,-25.367266,-76.467346,-0.000000,-24.667266,-76.547346
5.371000,-25.378361,-76.505438,-0.000000,-24.678361,-76.585438
5.372000,-25.389458,-76.543539,-0.000000,-24.689458,-76.623539
5.373000,-25.400558,-76.581649,-0.000000,-24.700558,-76.661649
5.374000,-25.411660,-76.619770,-0.000000,-24.711660,-76.699770
5.375000,-25.422765,-76.657899,-0.000000,-24.722765,-76.737899
5.376000,-25.433872,-76.696038,-0.000000,-24.733872,-76.776038
5.377000,-25.444982,-76.734186,-0.000000,-24.744982,-76.814186
5.378000,-25.456094,-76.772344,-0.000000,-24.756094,-76.852344
5.379000,-25.467209,-76.810512,-0.000000,-24.767209,-76.890512
5.380000,-25.478327,-76.848689,-0.000000,-24.778327,-76.928689
5.381000,-25.489447,-76.886875,-0.000000,-24.789447,-76.966875
5.382000,-25.500569,-76.925071,-0.000000,-24.800569,-77.005071
5.383000,-25.511694,-76.963276,-0.000000,-24.811694,-77.043276
5.384000,-25.522822,-77.001491,-0.000000,-24.822822,-77.081491
5.385000,-25.533952,-77.039715,-0.000000,-24.833952,-77.119715
5.386000,-25.545085,-77.077949,-0.000000,-24.845085,-77.157949
5.387000,-25.556220,-77.116192,-0.000000,-24.856220,-77.196192
5.388000,-25.567357,-77.154445,-0.000000,-24.867357,-77.234445
5.389000,-25.578498,-77.192707,-0.000000,-24.878498,-77.272707
5.390000,-25.589641,-77.230979,-0.000000,-24.889641,-77.310979
5.391000,-25.600786,-77.269260,-0.000000,-24.900786,-77.349260
5.392000,-25.611934,-77.307551,-0.000000,-24.911934,-77.387551
5.393000,-25.623084,-77.345851,-0.000000,-24.923084,-77.425851
5.394000,-25.634237,-77.384160,-0.000000,-24.934237,-77.464160
5.395000,-25.645393,-77.422479,-0.000000,-24.945393,-77.502479
5.396000,-25.656551,-77.460808,-0.000000,-24.956551,-77.540808
5.397000,-25.667712,-77.499146,-0.000000,-24.967712,-77.579146
5.398000,-25.678875,-77.537493,-0.000000,-24.978875,-77.617493
5.399000,-25.690040,-77.575850,-0.000000,-24.990040,-77.655850
5.400000,-25.701209,-77.614216,-0.000000,-25.001209,-77.694216
5.401000,-25.712379,-77.652592,-0.000000,-25.012379,-77.732592
5.402000,-25.723553,-77.690978,-0.000000,-25.023553,-77.770978
5.403000,-25.734728,-77.729372,-0.000000,-25.034728,-77.809372
5.404000,-25.745907,-77.767777,-0.000000,-25.045907,-77.847777
5.405000,-25.757088,-77.806191,-0.000000,-25.057088,-77.886191
5.406000,-25.768271,-77.844614,-0.000000,-25.068271,-77.924614
5.407000,-25.779457,-77.883047,-0.000000,-25.079457,-77.963047
5.408000,-25.790646,-77.921489,-0.000000,-25.090646,-78.001489
5.409000,-25.801837,-77.959940,-0.000000,-25.101837,-78.039940
5.410000,-25.813030,-77.998402,-0.000000,-25.113030,-78.078402
5.411000,-25.824227,-78.036872,-0.000000,-25.124227,-78.116872
5.412000,-25.835425,-78.075352,-0.000000,-25.135425,-78.155352
5.413000,-25.846627,-78.113842,-0.000000,-25.146627,-78.193842
5.414000,-25.857830,-78.152341,-0.000000,-25.157830,-78.232341
5.415000,-25.869037,-78.190850,-0.000000,-25.169037,-78.270850
5.416000,-25.880245,-78.229368,-0.000000,-25.180245,-78.309368
5.417000,-25.891457,-78.267895,-0.000000,-25.191457,-78.347895
5.418000,-25.902671,-78.306432,-0.000000,-25.202671,-78.386432
5.419000,-25.913887,-78.344979,-0.000000,-25.213887,-78.424979
5.420000,-25.925106,-78.383534,-0.000000,-25.225106,-78.463534
5.421000,-25.936328,-78.422100,-0.000000,-25.236328,-78.502100
5.422000,-25.947552,-78.460675,-0.000000,-25.247552,-78.540675
5.423000,-25.958778,-78.499259,-0.000000,-25.258778,-78.579259
5.424000,-25.970008,-78.537853,-0.000000,-25.270008,-78.617853
5.425000,-25.981239,-78.576456,-0.000000,-25.281239,-78.656456
5.426000,-25.992474,-78.615069,-0.000000,-25.292474,-78.695069
5.427000,-26.003710,-78.653691,-0.000000,-25.303710,-78.733691
5.428000,-26.014950,-78.692323,-0.000000,-25.314950,-78.772323
5.429000,-26.026191,-78.730964,-0.000000,-25.326191,-78.810964
5.430000,-26.037436,-78.769615,-0.000000,-25.337436,-78.849615
5.431000,-26.048683,-78.808275,-0.000000,-25.348683,-78.888275
5.432000,-26.059932,-78.846945,-0.000000,-25.359932,-78.926945
5.433000,-26.071184,-78.885624,-0.000000,-25.371184,-78.965624
5.434000,-26.082439,-78.924312,-0.000000,-25.382439,-79.004312
5.435000,-26.093696,-78.963010,-0.000000,-25.393696,-79.043010
5.436000,-26.104956,-79.001718,-0.000000,-25.404956,-79.081718
5.437000,-26.116218,-79.040435,-0.000000,-25.416218,-79.120435
5.438000,-26.127482,-79.079161,-0.000000,-25.427482,-79.159161
5.439000,-26.138750,-79.117897,-0.000000,-25.438750,-79.197897
5.440000,-26.150019,-79.156643,-0.000000,-25.450019,-79.236643
5.441000,-26.161292,-79.195398,-0.000000,-25.461292,-79.275398
5.442000,-26.172567,-79.234162,-0.000000,-25.472567,-79.314162
5.443000,-26.183844,-79.272936,-0.000000,-25.483844,-79.352936
5.444000,-26.195124,-79.311719,-0.000000,-25.495124,-79.391719
5.445000,-26.206406,-79.350512,-0.000000,-25.506406,-79.430512
5.446000,-26.217691,-79.389314,-0.000000,-25.517691,-79.469314
5.447000,-26.228979,-79.428126,-0.000000,-25.528979,-79.508126
5.448000,-26.240269,-79.466947,-0.000000,-25.540269,-79.546947
5.449000,-26.251562,-79.505778,-0.000000,-25.551562,-79.585778
5.450000,-26.262857,-79.544618,-0.000000,-25.562857,-79.624618
5.451000,-26.274155,-79.583468,-0.000000,-25.574155,-79.663468
5.452000,-26.285455,-79.622327,-0.000000,-25.585455,-79.702327
5.453000,-26.296758,-79.661196,-0.000000,-25.596758,-79.741196
5.454000,-26.308063,-79.700074,-0.000000,-25.608063,-79.780074
5.455000,-26.319371,-79.738961,-0.000000,-25.619371,-79.818961
5.456000,-26.330681,-79.777858,-0.000000,-25.630681,-79.857858
5.457000,-26.341994,-79.816765,-0.000000,-25.641994,-79.896765
5.458000,-26.353310,-79.855681,-0.000000,-25.653310,-79.935681
5.459000,-26.364628,-79.894606,-0.000000,-25.664628,-79.974606
5.460000,-26.375948,-79.933541,-0.000000,-25.675948,-80.013541
5.461000,-26.387271,-79.972486,-0.000000,-25.687271,-80.052486
5.462000,-26.398597,-80.011440,-0.000000,-25.698597,-80.091440
5.463000,-26.409925,-80.050403,-0.000000,-25.709925,-80.130403
5.464000,-26.421256,-80.089376,-0.000000,-25.721256,-80.169376
5.465000,-26.432589,-80.128358,-0.000000,-25.732589,-80.208358
5.466000,-26.443925,-80.167350,-0.000000,-25.743925,-80.247350
5.467000,-26.455263,-80.206351,-0.000000,-25.755263,-80.286351
5.468000,-26.466604,-80.245362,-0.000000,-25.766604,-80.325362
5.469000,-26.477948,-80.284382,-0.000000,-25.777948,-80.364382
5.470000,-26.489294,-80.323412,-0.000000,-25.789294,-80.403412
5.471000,-26.500642,-80.362451,-0.000000,-25.800642,-80.442451
5.472000,-26.511993,-80.401500,-0.000000,-25.811993,-80.481500
5.473000,-26.523347,-80.440558,-0.000000,-25.823347,-80.520558
5.474000,-26.534703,-80.479626,-0.000000,-25.834703,-80.559626
5.475000,-26.546061,-80.518703,-0.000000,-25.846061,-80.598703
5.476000,-26.557423,-80.557789,-0.000000,-25.857423,-80.637789
5.477000,-26.568786,-80.596885,-0.000000,-25.868786,-80.676885
5.478000,-26.580153,-80.635991,-0.000000,-25.880153,-80.715991
5.479000,-26.591521,-80.675106,-0.000000,-25.891521,-80.755106
5.480000,-26.602893,-80.714230,-0.000000,-25.902893,-80.794230
5.481000,-26.614267,-80.753364,-0.000000,-25.914267,-80.833364
5.482000,-26.625643,-80.792508,-0.000000,-25.925643,-80.872508
5.483000,-26.637022,-80.831660,-0.000000,-25.937022,-80.911660
5.484000,-26.648404,-80.870823,-0.000000,-25.948404,-80.950823
5.485000,-26.659788,-80.909995,-0.000000,-25.959788,-80.989995
5.486000,-26.671174,-80.949176,-0.000000,-25.971174,-81.029176
5.487000,-26.682563,-80.988367,-0.000000,-25.982563,-81.068367
5.488000,-26.693955,-81.027567,-0.000000,-25.993955,-81.107567
5.489000,-26.705349,-81.066777,-0.000000,-26.005349,-81.146777
5.490000,-26.716746,-81.105996,-0.000000,-26.016746,-81.185996
5.491000,-26.728145,-81.145225,-0.000000,-26.028145,-81.225225
5.492000,-26.739547,-81.184463,-0.000000,-26.039547,-81.264463
5.493000,-26.750951,-81.223710,-0.000000,-26.050951,-81.303710
5.494000,-26.762358,-81.262968,-0.000000,-26.062358,-81.342968
5.495000,-26.773768,-81.302234,-0.000000,-26.073768,-81.382234
5.496000,-26.785180,-81.341510,-0.000000,-26.085180,-81.421510
5.497000,-26.796594,-81.380796,-0.000000,-26.096594,-81.460796
5.498000,-26.808011,-81.420091,-0.000000,-26.108011,-81.500091
5.499000,-26.819431,-81.459395,-0.000000,-26.119431,-81.539395
5.500000,-26.830853,-81.498709,-0.000000,-26.130853,-81.578709
5.501000,-26.842277,-81.538033,-0.000000,-26.142277,-81.618033
5.502000,-26.853705,-81.577366,-0.000000,-26.153705,-81.657366
5.503000,-26.865134,-81.616708,-0.000000,-26.165134,-81.696708
5.504000,-26.876567,-81.656060,-0.000000,-26.176567,-81.736060
5.505000,-26.888002,-81.695421,-0.000000,-26.188002,-81.775421
5.506000,-26.899439,-81.734792,-0.000000,-26.199439,-81.814792
5.507000,-26.910879,-81.774172,-0.000000,-26.210879,-81.854172
5.508000,-26.922321,-81.813562,-0.000000,-26.222321,-81.893562
5.509000,-26.933766,-81.852962,-0.000000,-26.233766,-81.932962
5.510000,-26.945214,-81.892370,-0.000000,-26.245214,-81.972370
5.511000,-26.956664,-81.931788,-0.000000,-26.256664,-82.011788
5.512000,-26.968116,-81.971216,-0.000000,-26.268116,-82.051216
5.513000,-26.979571,-82.010653,-0.000000,-26.279571,-82.090653
5.514000,-26.991029,-82.050100,-0.000000,-26.291029,-82.130100
5.515000,-27.002489,-82.089556,-0.000000,-26.302489,-82.169556
5.516000,-27.013952,-82.129022,-0.000000,-26.313952,-82.209022
5.517000,-27.025417,-82.168497,-0.000000,-26.325417,-82.248497
5.518000,-27.036885,-82.207981,-0.000000,-26.336885,-82.287981
5.519000,-27.048356,-82.247475,-0.000000,-26.348356,-82.327475
5.520000,-27.059828,-82.286979,-0.000000,-26.359828,-82.366979
5.521000,-27.071304,-82.326492,-0.000000,-26.371304,-82.406492
5.522000,-27.082782,-82.366014,-0.000000,-26.382782,-82.446014
5.523000,-27.094262,-82.405546,-0.000000,-26.394262,-82.485546
5.524000,-27.105745,-82.445088,-0.000000,-26.405745,-82.525088
5.525000,-27.117231,-82.484638,-0.000000,-26.417231,-82.564638
5.526000,-27.128719,-82.524199,-0.000000,-26.428719,-82.604199
5.527000,-27.140210,-82.563769,-0.000000,-26.440210,-82.643769
5.528000,-27.151703,-82.603348,-0.000000,-26.451703,-82.683348
5.529000,-27.163199,-82.642937,-0.000000,-26.463199,-82.722937
5.530000,-27.174697,-82.682535,-0.000000,-26.474697,-82.762535
5.531000,-27.186198,-82.722143,-0.000000,-26.486198,-82.802143
5.532000,-27.197701,-82.761760,-0.000000,-26.497701,-82.841760
5.533000,-27.209207,-82.801386,-0.000000,-26.509207,-82.881386
5.534000,-27.220716,-82.841023,-0.000000,-26.520716,-82.921023
5.535000,-27.232227,-82.880668,-0.000000,-26.532227,-82.960668
5.536000,-27.243740,-82.920323,-0.000000,-26.543740,-83.000323
5.537000,-27.255256,-82.959988,-0.000000,-26.555256,-83.039988
5.538000,-27.266775,-82.999662,-0.000000,-26.566775,-83.079662
5.539000,-27.278296,-83.039346,-0.000000,-26.578296,-83.119346
5.540000,-27.289820,-83.079039,-0.000000,-26.589820,-83.159039
5.541000,-27.301346,-83.118741,-0.000000,-26.601346,-83.198741
5.542000,-27.312875,-83.158453,-0.000000,-26.612875,-83.238453
5.543000,-27.324406,-83.198174,-0.000000,-26.624406,-83.278174
5.544000,-27.335940,-83.237905,-0.000000,-26.635940,-83.317905
5.545000,-27.347476,-83.277646,-0.000000,-26.647476,-83.357646
5.546000,-27.359015,-83.317396,-0.000000,-26.659015,-83.397396
5.547000,-27.370557,-83.357155,-0.000000,-26.670557,-83.437155
5.548000,-27.382101,-83.396924,-0.000000,-26.682101,-83.476924
5.549000,-27.393647,-83.436702,-0.000000,-26.693647,-83.516702
5.550000,-27.405196,-83.476490,-0.000000,-26.705196,-83.556490
5.551000,-27.416748,-83.516287,-0.000000,-26.716748,-83.596287
5.552000,-27.428302,-83.556094,-0.000000,-26.728302,-83.636094
5.553000,-27.439859,-83.595910,-0.000000,-26.739859,-83.675910
5.554000,-27.451418,-83.635736,-0.000000,-26.751418,-83.715736
5.555000,-27.462980,-83.675571,-0.000000,-26.762980,-83.755571
5.556000,-27.474544,-83.715415,-0.000000,-26.774544,-83.795415
5.557000,-27.486111,-83.755269,-0.000000,-26.786111,-83.835269
5.558000,-27.497680,-83.795133,-0.000000,-26.797680,-83.875133
5.559000,-27.509252,-83.835006,-0.000000,-26.809252,-83.915006
5.560000,-27.520827,-83.874889,-0.000000,-26.820827,-83.954889
5.561000,-27.532404,-83.914781,-0.000000,-26.832404,-83.994781
5.562000,-27.543983,-83.954682,-0.000000,-26.843983,-84.034682
5.563000,-27.555565,-83.994593,-0.000000,-26.855565,-84.074593
5.564000,-27.567150,-84.034513,-0.000000,-26.867150,-84.114513
5.565000,-27.578737,-84.074443,-0.000000,-26.878737,-84.154443
5.566000,-27.590327,-84.114383,-0.000000,-26.890327,-84.194383
5.567000,-27.601919,-84.154332,-0.000000,-26.901919,-84.234332
5.568000,-27.613514,-84.194290,-0.000000,-26.913514,-84.274290
5.569000,-27.625111,-84.234258,-0.000000,-26.925111,-84.314258
5.570000,-27.636711,-84.274235,-0.000000,-26.936711,-84.354235
5.571000,-27.648313,-84.314222,-0.000000,-26.948313,-84.394222
5.572000,-27.659918,-84.354218,-0.000000,-26.959918,-84.434218
5.573000,-27.671526,-84.394224,-0.000000,-26.971526,-84.474224
5.574000,-27.683136,-84.434239,-0.000000,-26.983136,-84.514239
5.575000,-27.694748,-84.474263,-0.000000,-26.994748,-84.554263
5.576000,-27.706363,-84.514298,-0.000000,-27.006363,-84.594298
5.577000,-27.717981,-84.554341,-0.000000,-27.017981,-84.634341
5.578000,-27.729601,-84.594394,-0.000000,-27.029601,-84.674394
5.579000,-27.741224,-84.634457,-0.000000,-27.041224,-84.714457
5.580000,-27.752849,-84.674529,-0.000000,-27.052849,-84.754529
5.581000,-27.764477,-84.714610,-0.000000,-27.064477,-84.794610
5.582000,-27.776107,-84.754701,-0.000000,-27.076107,-84.834701
5.583000,-27.787740,-84.794802,-0.000000,-27.087740,-84.874802
